X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,y
0.9934283060224653,-0.28499376363856427,1.3746858767851433,3.325799890523647,-0.5256504330523868,-0.5399484925562735,3.7385446244664777,1.8637700565142068,-1.1688954098788604,1.3840817438417465,-1.2105605036733709,-1.2451142391368093,0.6616927426499708,-5.349375377920782,-4.928336664322951,-1.6409615649277365,-3.0178233381393036,0.9555684195244043,-2.816727744473961,-4.46749130014225,4.725969499787868,-0.7418364158843315,0.22601276671060225,-4.85577443056423,-1.888674758556756,0.39162465346544556,-4.134181012782149,1.3724478629362302,-2.230943705412704,-1.1012927288113512,-2.3085886346760534,7.220104760024635,-0.053437991819575086,-4.25242965314923,3.3573261718497514,-5.057780835594234,0.8780796034893799,-8.358592977364758,-5.746437599315659,0.8637788920788072,3.2854227436530503,0.772905921285377,-0.5286778623462424,-1.3949089571177256,-6.94000117927568,-3.422932664407492,-2.218586733602242,5.156167593190221,1.6970535933789317,-8.81520077681367,18.78634298468715
0.64816793878959,-0.7937410269805708,-1.4367324088126472,1.3357012837953646,2.314488723970502,2.147645988982254,-1.986719034567879,-0.7509443413529496,0.8247783394129552,2.4886355283733654,-1.2517204580448391,-0.49635359067265394,-3.0254874799348523,-3.344496071409223,2.3215023496977087,3.9580066139924015,-0.21456077042303556,3.051559220120645,1.1218097103518447,-2.040684938036618,1.1653164422516205,5.053548718388185,-0.11990755947004186,5.332561031039572,-9.08891158561748,2.901819046059464,0.3126588573452685,-1.0922921578242928,0.34082574141758,-7.504086718391126,-0.8428227533357601,1.3920102277294606,5.851253973058247,-2.083657816324664,-3.2999738893599497,-2.07870775199308,3.8484252295230053,1.4022241207933481,-2.2920237387471887,2.2520917983545217,0.4318960358749552,4.368786589954459,-3.2093855720107536,-1.5179450464835385,-1.8405076575591073,-6.9591629166282365,1.4262119466783663,1.2733104092039498,0.02525421443827628,-1.1729356668757371,5.211383858005118
-2.8307414841008285,-0.8670444408020666,-0.7273940758935517,-1.7519115878921065,-0.36206996496451027,0.9317907514294458,4.465256419192276,0.4239746883058946,0.6412479115954532,-0.18991305042389567,-5.012300317515864,-0.07088403436423288,0.1647111863693376,6.887023865520086,-0.5496027565174929,0.8800259174225833,-0.10342690565235763,-3.55373525725123,3.5450830164547575,2.3785636748255103,2.550674441485743,-2.9879873514684276,4.695066673337148,-4.777737295638998,2.0360348152254275,7.733649454390333,-3.5578447596530847,-2.0687202775284934,0.37013364175409597,-1.9008774696223847,-5.9494841844986315,0.26725567730512695,-4.205855519650293,1.9040348741863422,-3.7527519764645034,6.42115682078695,-3.292860780025813,-1.3736909568772693,3.519707144538163,-5.400731184353068,1.01196460701429,5.895480585641154,-7.348494786565611,0.8553446099353685,1.2198580138191306,3.717647533145168,-5.957558525861782,-6.440594500553918,2.5777522220263105,1.4849233661659302,-19.039595034445778
0.5009857006917533,0.7141075338611135,-1.4433177764114908,0.5071662366577017,0.6579177972011211,-1.6473818415710115,4.416935577403914,1.1507370936429124,-2.966102584871901,1.674881654678137,-2.546107220185656,2.1042465936788006,3.1684042364692275,-2.294560767636415,2.752503226412348,1.204646378610597,2.449403742024399,5.76779906970282,-0.7612039516823738,-2.384267458681855,-2.8682302016496464,-2.6805195077435826,-0.2580547008961852,1.1627016284567238,0.959947671144964,2.9204633078210636,0.0467006728675844,5.309848975737953,-0.9830110948838369,10.270026445287336,2.4005196199963503,-3.3411651688879584,-4.239860094364404,1.9397360367940306,-0.9120930013300035,2.9580020469529518,1.9895296053500047,-0.31063760704666143,-3.66367894347963,-6.646778638927773,-1.9865359091961345,3.8625333376630073,0.9787142588809323,-5.771075566686148,0.8128900601177931,1.8322234587105912,-4.256946019254436,0.7498020473669625,0.2874797931414689,-5.714851489153116,5.61144023659058
0.7155747206965666,1.1559027992488096,2.298721005923037,2.301159583014992,-3.092727152556735,-2.1627393777634465,1.2192671631878476,1.2477658807867926,1.2823636271293435,9.828396659833471,1.4913058238515384,3.035899976809356,2.608902781797737,1.8212367638549865,-0.9007692704009873,2.2149509904191267,-2.3027037004588875,-0.7201218858012515,-1.5056175361229331,0.2589896245893877,7.463592929273763,-6.135299918515744,2.296870841253474,-5.496398989564732,-1.6373146364123203,3.844662311741926,0.23088333389390708,-3.937067658149914,-2.656842348679882,2.5658282357737763,-2.8022229951596263,0.8437467471460653,0.18042728451714024,-2.619699356700937,8.75079220132786,2.626235949603189,-8.513864752070756,0.7952847303430689,-2.8632393985897604,3.740268713901799,-3.5259085913944643,-0.5174847666160138,2.3085132753392323,4.010743450543216,-5.634044359649562,-1.590587509202877,-2.287491702734401,-3.18664666500239,8.719182166286233,2.0249085548047776,18.42534261481993
-2.5217679086700904,1.8919195235210688,4.504168254883957,2.2545669975300555,-3.410830535815132,-1.1167030659976818,2.999218230727515,-1.7186258450741816,1.1050198006906096,1.9761072791564713,-2.4213693951427473,-0.1591392172264451,-8.863873950392973,-2.8641042216897494,-0.7216232896947438,-3.641489694305581,4.863919395388138,-4.348797251349679,-1.3650359587335006,0.4135671322315135,4.647371013723393,-4.717832782446729,3.8930378643553754,0.0348759426585926,-3.4052340954724825,1.6315081846437927,0.7149899269577699,-2.192629000233148,0.2592648871057843,-1.454755416722971,0.4355359368823392,2.5809583435412216,6.279331884330578,-4.976523536099781,8.706258672066395,-8.087220883736078,-0.6381169301495948,2.5093529827607433,1.2157199175474886,-2.7322529951311774,-0.9259316444466535,-2.2235348277469815,-2.694238888887825,3.935911755587197,1.6757869749379775,-3.2948558305251514,4.332766746984636,1.4988690916226453,4.014543525694456,3.148144209618061,7.609662620203254
-1.657990021844145,-1.1546588787733456,1.586092549649372,1.3328493551302192,-0.04692194563380193,0.27057131252841565,3.024676079825659,-1.4366733728870154,1.3621608265866245,-0.5157975827395255,-0.5686366125119227,2.937546277761672,2.2572610360080816,2.2745065333079078,3.729939449012369,0.061296925581317226,2.0319415063074437,-0.9434642190290806,1.0055772566988408,-0.41167700871410434,0.31276249936427497,1.9555159407212876,-2.738534531638561,7.13119744978514,-3.490264384794884,-4.286829183924034,4.159745178285958,2.891992290191133,2.3181593204794333,2.3723248819161586,-0.046987618269794876,-3.497460917424364,0.3001241691751614,-2.722466472814,3.9800805445622496,-0.6092377233660029,-3.470457602841987,-1.3708089980709313,1.786560577682294,-2.4734852827113185,-3.6580417598669808,1.0990790559125023,1.119847182211304,-2.3484918532499277,-2.2109961284125355,1.103421130700597,-6.974447032517724,-6.864976368897891,-3.5482347253691735,-1.0672357585592362,-1.1036724922595096
0.6218151311960092,3.0410403655490765,1.8203387921022454,-0.3492535246140143,-0.042689446312158597,-2.311955473552498,-0.04382701581871895,-0.7010281230917633,0.8035033543111616,-2.11028301926613,1.356660282099389,4.097730563333422,-0.29742571210650853,1.1231531821949996,1.9718399763174643,-1.1709087240749916,0.6677041294759357,0.038291177887498654,0.3029952444780086,-2.4452350305632105,0.07903280679414175,1.6362800998064768,4.856888809762997,3.2693515909434603,7.470224852591113,-2.7092067016251544,3.133233307404885,0.6697595719829583,8.133553751951354,-3.0517384243000616,-3.2217899251017528,-2.336408066934862,-8.408893275838826,-2.1137497810430594,-3.098500659402849,0.6230599725442887,1.4367700206141805,8.00244296726776,4.112037830519238,-2.531311958518707,-3.997028537835552,2.218655855161995,-6.035351803522936,8.484513058141598,5.53614750542645,-2.2309781008244123,-8.25101528296831,6.603581580112934,-0.5656865826761944,6.189081559867309,14.690152764731712
-3.188855317588734,-1.2354464758843073,0.011129485116143863,0.10259027618015101,-1.0103510584227917,1.4363682113319869,-2.5274279552730805,-0.345778749337427,0.2995115728337074,1.312343964435584,1.8589123345995484,-3.006696204709405,-4.195332630174967,3.572280093879505,0.9494686056559761,-2.184358667909942,4.621799763801803,0.35174531652318247,3.658227999544931,0.21357886976667118,6.644860655741918,5.767548482313385,-0.8332677622564909,3.3112724246811704,2.239059416928063,4.832107335777476,-3.4658475318795587,2.506187986524911,3.931290951155612,-6.640138877311758,-4.539848987370728,-7.948843794942433,-1.066631140453963,2.8848127426898884,6.132069600391952,0.30696409031049715,6.846832701789512,-5.886555199324741,-7.369736268230466,-0.24372969924026605,1.7086993442605916,-0.14745998630193013,-9.451163885896579,-0.4128622238653667,-6.123020104410536,3.1843613036203866,1.7656568587521673,-4.584311610861998,-2.5378733468465273,-5.296067609444758,-23.570567337022073
-0.12535819454634375,1.9687627422576541,-2.0921532412019705,1.1006730032736602,-1.1903742453258874,-1.8284618376662223,-0.25337799499446345,-2.5141599258756226,-1.3784737806603309,-3.055810950481756,5.132343204353018,0.09427602669992752,-1.9135350626736007,0.5982703626650696,-0.3209372848309418,-0.6448704639438945,1.8299660858436753,2.3034418121846625,-1.6456362129959219,-1.821465863263784,-0.8869013908155052,-7.563455255559778,-5.071251718378828,4.658530666596644,5.707030842759555,-0.8792496906786419,2.0708984795472425,1.1370158706794482,11.43584300283374,4.226966502355035,-0.4907858611915124,-3.724657635809823,-6.360216043468756,0.8180068625682234,-3.0871458991196055,-5.892193939761793,-2.71824518681552,-4.613133321538951,7.299469931334363,3.8684193417169763,-0.03547011851066506,6.674850095810118,0.35368369210339795,-3.9900308918676703,7.149357913714718,2.562572248541336,-4.995716171858035,-0.9283866135098439,-4.324481986104312,-6.913998654821682,-4.452049959100414
